EAN,SKU,Reference,Style,color,UK Size,article_number,outer_material,brand,EU Size,comodity,MRP,PPCN
8909443004793,SVR1652GRYKBRV-10,Svaar 1652,SVR1652KBRV,Light Grey,10,SVR1652GRYKBRV,EVA,Svaar,44,Slides,1299,16
8909443004809,SVR1652MELONKBRV-7,Svaar 1652,SVR1652KBRV,Melon Green,7,SVR1652MELONKBRV,EVA,Svaar,41,Slides,1299,16
8909443004816,SVR1652MELONKBRV-8,Svaar 1652,SVR1652KBRV,Melon Green,8,SVR1652MELONKBRV,EVA,Svaar,42,Slides,1299,16
8909443004823,SVR1652MELONKBRV-9,Svaar 1652,SVR1652KBRV,Melon Green,9,SVR1652MELONKBRV,EVA,Svaar,43,Slides,1299,16
8909443004830,SVR1652MELONKBRV-10,Svaar 1652,SVR1652KBRV,Melon Green,10,SVR1652MELONKBRV,EVA,Svaar,44,Slides,1299,16
8909443004847,SVR1652NVYKBRV-7,Svaar 1652,SVR1652KBRV,Navy Blue,7,SVR1652NVYKBRV,EVA,Svaar,41,Slides,1299,16
8909443004854,SVR1652NVYKBRV-8,Svaar 1652,SVR1652KBRV,Navy Blue,8,SVR1652NVYKBRV,EVA,Svaar,42,Slides,1299,16
8909443004861,SVR1652NVYKBRV-9,Svaar 1652,SVR1652KBRV,Navy Blue,9,SVR1652NVYKBRV,EVA,Svaar,43,Slides,1299,16
8909443004878,SVR1652NVYKBRV-10,Svaar 1652,SVR1652KBRV,Navy Blue,10,SVR1652NVYKBRV,EVA,Svaar,44,Slides,1299,16
8909443004885,SVR1652OLVKBRV-7,Svaar 1652,SVR1652KBRV,Olive Green,7,SVR1652OLVKBRV,EVA,Svaar,41,Slides,1299,16
8909443004892,SVR1652OLVKBRV-8,Svaar 1652,SVR1652KBRV,Olive Green,8,SVR1652OLVKBRV,EVA,Svaar,42,Slides,1299,16
8909443004908,SVR1652OLVKBRV-9,Svaar 1652,SVR1652KBRV,Olive Green,9,SVR1652OLVKBRV,EVA,Svaar,43,Slides,1299,16
8909443004915,SVR1652OLVKBRV-10,Svaar 1652,SVR1652KBRV,Olive Green,10,SVR1652OLVKBRV,EVA,Svaar,44,Slides,1299,16
8909443004922,SVR1652PURPLKBRV-7,Svaar 1652,SVR1652KBRV,Purple,7,SVR1652PURPLKBRV,EVA,Svaar,41,Slides,1299,16
8909443004939,SVR1652PURPLKBRV-8,Svaar 1652,SVR1652KBRV,Purple,8,SVR1652PURPLKBRV,EVA,Svaar,42,Slides,1299,16
8909443004946,SVR1652PURPLKBRV-9,Svaar 1652,SVR1652KBRV,Purple,9,SVR1652PURPLKBRV,EVA,Svaar,43,Slides,1299,16
8909443004953,SVR1652PURPLKBRV-10,Svaar 1652,SVR1652KBRV,Purple,10,SVR1652PURPLKBRV,EVA,Svaar,44,Slides,1299,16
8909443004960,SVR1652REDKBRV-7,Svaar 1652,SVR1652KBRV,Red,7,SVR1652REDKBRV,EVA,Svaar,41,Slides,1299,16
8909443004977,SVR1652REDKBRV-8,Svaar 1652,SVR1652KBRV,Red,8,SVR1652REDKBRV,EVA,Svaar,42,Slides,1299,16
8909443004984,SVR1652REDKBRV-9,Svaar 1652,SVR1652KBRV,Red,9,SVR1652REDKBRV,EVA,Svaar,43,Slides,1299,16
8909443004991,SVR1652REDKBRV-10,Svaar 1652,SVR1652KBRV,Red,10,SVR1652REDKBRV,EVA,Svaar,44,Slides,1299,16
8909443005004,SVR1652WHTKBRV-7,Svaar 1652,SVR1652KBRV,White,7,SVR1652WHTKBRV,EVA,Svaar,41,Slides,1299,16
8909443005011,SVR1652WHTKBRV-8,Svaar 1652,SVR1652KBRV,White,8,SVR1652WHTKBRV,EVA,Svaar,42,Slides,1299,16
8909443005028,SVR1652WHTKBRV-9,Svaar 1652,SVR1652KBRV,White,9,SVR1652WHTKBRV,EVA,Svaar,43,Slides,1299,16
8909443005035,SVR1652WHTKBRV-10,Svaar 1652,SVR1652KBRV,White,10,SVR1652WHTKBRV,EVA,Svaar,44,Slides,1299,16
8909443005042,SVR1652YELLOWKBRV-7,Svaar 1652,SVR1652KBRV,Yellow,7,SVR1652YELLOWKBRV,EVA,Svaar,41,Slides,1299,16
8909443005059,SVR1652YELLOWKBRV-8,Svaar 1652,SVR1652KBRV,Yellow,8,SVR1652YELLOWKBRV,EVA,Svaar,42,Slides,1299,16
8909443005066,SVR1652YELLOWKBRV-9,Svaar 1652,SVR1652KBRV,Yellow,9,SVR1652YELLOWKBRV,EVA,Svaar,43,Slides,1299,16
8909443005073,SVR1652YELLOWKBRV-10,Svaar 1652,SVR1652KBRV,Yellow,10,SVR1652YELLOWKBRV,EVA,Svaar,44,Slides,1299,16
8909443005080,SVR1653BLKKBRV-7,Svaar 1653,SVR1653KBRV,Black,7,SVR1653BLKKBRV,EVA,Svaar,41,Slippers,1499,16
8909443005097,SVR1653BLKKBRV-8,Svaar 1653,SVR1653KBRV,Black,8,SVR1653BLKKBRV,EVA,Svaar,42,Slippers,1499,16
8909443005103,SVR1653BLKKBRV-9,Svaar 1653,SVR1653KBRV,Black,9,SVR1653BLKKBRV,EVA,Svaar,43,Slippers,1499,16
8909443005110,SVR1653BLKKBRV-10,Svaar 1653,SVR1653KBRV,Black,10,SVR1653BLKKBRV,EVA,Svaar,44,Slippers,1499,16
8909443005127,SVR1653CRMKBRV-7,Svaar 1653,SVR1653KBRV,Beige,7,SVR1653CRMKBRV,EVA,Svaar,41,Slippers,1499,16
8909443005134,SVR1653CRMKBRV-8,Svaar 1653,SVR1653KBRV,Beige,8,SVR1653CRMKBRV,EVA,Svaar,42,Slippers,1499,16
8909443005141,SVR1653CRMKBRV-9,Svaar 1653,SVR1653KBRV,Beige,9,SVR1653CRMKBRV,EVA,Svaar,43,Slippers,1499,16
8909443005158,SVR1653CRMKBRV-10,Svaar 1653,SVR1653KBRV,Beige,10,SVR1653CRMKBRV,EVA,Svaar,44,Slippers,1499,16
8909443005165,SVR1653GRYKBRV-7,Svaar 1653,SVR1653KBRV,Grey,7,SVR1653GRYKBRV,EVA,Svaar,41,Slippers,1499,16
8909443005172,SVR1653GRYKBRV-8,Svaar 1653,SVR1653KBRV,Grey,8,SVR1653GRYKBRV,EVA,Svaar,42,Slippers,1499,16
8909443005189,SVR1653GRYKBRV-9,Svaar 1653,SVR1653KBRV,Grey,9,SVR1653GRYKBRV,EVA,Svaar,43,Slippers,1499,16
8909443005196,SVR1653GRYKBRV-10,Svaar 1653,SVR1653KBRV,Grey,10,SVR1653GRYKBRV,EVA,Svaar,44,Slippers,1499,16
8909443005202,SVR1653OLVKBRV-7,Svaar 1653,SVR1653KBRV,Olive Green,7,SVR1653OLVKBRV,EVA,Svaar,41,Slippers,1499,16
8909443005219,SVR1653OLVKBRV-8,Svaar 1653,SVR1653KBRV,Olive Green,8,SVR1653OLVKBRV,EVA,Svaar,42,Slippers,1499,16
8909443005226,SVR1653OLVKBRV-9,Svaar 1653,SVR1653KBRV,Olive Green,9,SVR1653OLVKBRV,EVA,Svaar,43,Slippers,1499,16
8909443005233,SVR1653OLVKBRV-10,Svaar 1653,SVR1653KBRV,Olive Green,10,SVR1653OLVKBRV,EVA,Svaar,44,Slippers,1499,16
8909443005240,SVR1653WHTKBRV-7,Svaar 1653,SVR1653KBRV,White,7,SVR1653WHTKBRV,EVA,Svaar,41,Slippers,1499,16
8909443005257,SVR1653WHTKBRV-8,Svaar 1653,SVR1653KBRV,White,8,SVR1653WHTKBRV,EVA,Svaar,42,Slippers,1499,16
8909443005264,SVR1653WHTKBRV-9,Svaar 1653,SVR1653KBRV,White,9,SVR1653WHTKBRV,EVA,Svaar,43,Slippers,1499,16
8909443005271,SVR1653WHTKBRV-10,Svaar 1653,SVR1653KBRV,White,10,SVR1653WHTKBRV,EVA,Svaar,44,Slippers,1499,16
8909443005288,SVR301BLKKBRV-6,Svaar 301 rainbow,SVR301KBRV,Black,6,SVR301BLKKBRV,EVA,Svaar,40,Slides,1499,16
8909443005295,SVR301BLKKBRV-7,Svaar 301 rainbow,SVR301KBRV,Black,7,SVR301BLKKBRV,EVA,Svaar,41,Slides,1499,16
8909443005301,SVR301BLKKBRV-8,Svaar 301 rainbow,SVR301KBRV,Black,8,SVR301BLKKBRV,EVA,Svaar,42,Slides,1499,16
8909443005318,SVR301BLKKBRV-9,Svaar 301 rainbow,SVR301KBRV,Black,9,SVR301BLKKBRV,EVA,Svaar,43,Slides,1499,16
8909443005325,SVR301BLKKBRV-10,Svaar 301 rainbow,SVR301KBRV,Black,10,SVR301BLKKBRV,EVA,Svaar,44,Slides,1499,16
8909443005332,SVR301BLKKBRV-11,Svaar 301 rainbow,SVR301KBRV,Black,11,SVR301BLKKBRV,EVA,Svaar,45,Slides,1499,16
8909443005349,SVR302BLKKBRV-6,Svaar 302 camo,SVR302KBRV,Black,6,SVR302BLKKBRV,EVA,Svaar,40,Slides,1499,16
8909443005356,SVR302BLKKBRV-7,Svaar 302 camo,SVR302KBRV,Black,7,SVR302BLKKBRV,EVA,Svaar,41,Slides,1499,16
8909443005363,SVR302BLKKBRV-8,Svaar 302 camo,SVR302KBRV,Black,8,SVR302BLKKBRV,EVA,Svaar,42,Slides,1499,16
8909443005370,SVR302BLKKBRV-9,Svaar 302 camo,SVR302KBRV,Black,9,SVR302BLKKBRV,EVA,Svaar,43,Slides,1499,16
8909443005387,SVR302BLKKBRV-10,Svaar 302 camo,SVR302KBRV,Black,10,SVR302BLKKBRV,EVA,Svaar,44,Slides,1499,16
8909443005394,SVR302BLKKBRV-11,Svaar 302 camo,SVR302KBRV,Black,11,SVR302BLKKBRV,EVA,Svaar,45,Slides,1499,16
8909443005400,SVR302NVYKBRV-6,Svaar 302 camo,SVR302KBRV,Navy Blue,6,SVR302NVYKBRV,EVA,Svaar,40,Slides,1499,16
8909443005417,SVR302NVYKBRV-7,Svaar 302 camo,SVR302KBRV,Navy Blue,7,SVR302NVYKBRV,EVA,Svaar,41,Slides,1499,16
8909443005424,SVR302NVYKBRV-8,Svaar 302 camo,SVR302KBRV,Navy Blue,8,SVR302NVYKBRV,EVA,Svaar,42,Slides,1499,16
8909443005431,SVR302NVYKBRV-9,Svaar 302 camo,SVR302KBRV,Navy Blue,9,SVR302NVYKBRV,EVA,Svaar,43,Slides,1499,16
8909443005448,SVR302NVYKBRV-10,Svaar 302 camo,SVR302KBRV,Navy Blue,10,SVR302NVYKBRV,EVA,Svaar,44,Slides,1499,16
8909443005455,SVR302NVYKBRV-11,Svaar 302 camo,SVR302KBRV,Navy Blue,11,SVR302NVYKBRV,EVA,Svaar,45,Slides,1499,16
8909443005462,SVR302OLVKBRV-6,Svaar 302 camo,SVR302KBRV,Olive Green,6,SVR302OLVKBRV,EVA,Svaar,40,Slides,1499,16
8909443005479,SVR302OLVKBRV-7,Svaar 302 camo,SVR302KBRV,Olive Green,7,SVR302OLVKBRV,EVA,Svaar,41,Slides,1499,16
8909443005486,SVR302OLVKBRV-8,Svaar 302 camo,SVR302KBRV,Olive Green,8,SVR302OLVKBRV,EVA,Svaar,42,Slides,1499,16
8909443005493,SVR302OLVKBRV-9,Svaar 302 camo,SVR302KBRV,Olive Green,9,SVR302OLVKBRV,EVA,Svaar,43,Slides,1499,16
8909443005509,SVR302OLVKBRV-10,Svaar 302 camo,SVR302KBRV,Olive Green,10,SVR302OLVKBRV,EVA,Svaar,44,Slides,1499,16
8909443005516,SVR302OLVKBRV-11,Svaar 302 camo,SVR302KBRV,Olive Green,11,SVR302OLVKBRV,EVA,Svaar,45,Slides,1499,16
8909443005523,SVR333BLUKBRV-6,Svaar 333 flight,SVR333KBRV,Blue,6,SVR333BLUKBRV,EVA,Svaar,40,Slides,1499,16
8909443005530,SVR333BLUKBRV-7,Svaar 333 flight,SVR333KBRV,Blue,7,SVR333BLUKBRV,EVA,Svaar,41,Slides,1499,16
8909443005547,SVR333BLUKBRV-8,Svaar 333 flight,SVR333KBRV,Blue,8,SVR333BLUKBRV,EVA,Svaar,42,Slides,1499,16
8909443005554,SVR333BLUKBRV-9,Svaar 333 flight,SVR333KBRV,Blue,9,SVR333BLUKBRV,EVA,Svaar,43,Slides,1499,16
8909443005561,SVR333BLUKBRV-10,Svaar 333 flight,SVR333KBRV,Blue,10,SVR333BLUKBRV,EVA,Svaar,44,Slides,1499,16
8909443005578,SVR333BLUKBRV-11,Svaar 333 flight,SVR333KBRV,Blue,11,SVR333BLUKBRV,EVA,Svaar,45,Slides,1499,16
8909443005585,SVR333REDKBRV-6,Svaar 333 flight,SVR333KBRV,Red,6,SVR333REDKBRV,EVA,Svaar,40,Slides,1499,16
8909443005592,SVR333REDKBRV-7,Svaar 333 flight,SVR333KBRV,Red,7,SVR333REDKBRV,EVA,Svaar,41,Slides,1499,16
8909443005608,SVR333REDKBRV-8,Svaar 333 flight,SVR333KBRV,Red,8,SVR333REDKBRV,EVA,Svaar,42,Slides,1499,16
8909443005615,SVR333REDKBRV-9,Svaar 333 flight,SVR333KBRV,Red,9,SVR333REDKBRV,EVA,Svaar,43,Slides,1499,16
8909443005622,SVR333REDKBRV-10,Svaar 333 flight,SVR333KBRV,Red,10,SVR333REDKBRV,EVA,Svaar,44,Slides,1499,16
8909443005639,SVR333REDKBRV-11,Svaar 333 flight,SVR333KBRV,Red,11,SVR333REDKBRV,EVA,Svaar,45,Slides,1499,16
8909443001020,SVR6331BLKKBRV-6,SVR6331BLKKBRV,SVR6331KBRV,Black,6,SVR6331BLKKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001037,SVR6331BLKKBRV-7,SVR6331BLKKBRV,SVR6331KBRV,Black,7,SVR6331BLKKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001044,SVR6331BLKKBRV-8,SVR6331BLKKBRV,SVR6331KBRV,Black,8,SVR6331BLKKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001051,SVR6331BLKKBRV-9,SVR6331BLKKBRV,SVR6331KBRV,Black,9,SVR6331BLKKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001068,SVR6331BLKKBRV-10,SVR6331BLKKBRV,SVR6331KBRV,Black,10,SVR6331BLKKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001075,SVR6331BRNKBRV-6,SVR6331BRNKBRV,SVR6331KBRV,Brown,6,SVR6331BRNKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001082,SVR6331BRNKBRV-7,SVR6331BRNKBRV,SVR6331KBRV,Brown,7,SVR6331BRNKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001099,SVR6331BRNKBRV-8,SVR6331BRNKBRV,SVR6331KBRV,Brown,8,SVR6331BRNKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001105,SVR6331BRNKBRV-9,SVR6331BRNKBRV,SVR6331KBRV,Brown,9,SVR6331BRNKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001112,SVR6331BRNKBRV-10,SVR6331BRNKBRV,SVR6331KBRV,Brown,10,SVR6331BRNKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001129,SVR6331OLVKBRV-6,SVR6331OLVKBRV,SVR6331KBRV,Green,6,SVR6331OLVKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001136,SVR6331OLVKBRV-7,SVR6331OLVKBRV,SVR6331KBRV,Green,7,SVR6331OLVKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001143,SVR6331OLVKBRV-8,SVR6331OLVKBRV,SVR6331KBRV,Green,8,SVR6331OLVKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001150,SVR6331OLVKBRV-9,SVR6331OLVKBRV,SVR6331KBRV,Green,9,SVR6331OLVKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001167,SVR6331OLVKBRV-10,SVR6331OLVKBRV,SVR6331KBRV,Green,10,SVR6331OLVKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001174,SVR6331WHTKBRV-6,SVR6331WHTKBRV,SVR6331KBRV,Off White,6,SVR6331WHTKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001181,SVR6331WHTKBRV-7,SVR6331WHTKBRV,SVR6331KBRV,Off White,7,SVR6331WHTKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001198,SVR6331WHTKBRV-8,SVR6331WHTKBRV,SVR6331KBRV,Off White,8,SVR6331WHTKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001204,SVR6331WHTKBRV-9,SVR6331WHTKBRV,SVR6331KBRV,Off White,9,SVR6331WHTKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001211,SVR6331WHTKBRV-10,SVR6331WHTKBRV,SVR6331KBRV,Off White,10,SVR6331WHTKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001228,SVR6345BLKKBRV-6,SVR6345BLKKBRV,SVR6345KBRV,Black,6,SVR6345BLKKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001235,SVR6345BLKKBRV-7,SVR6345BLKKBRV,SVR6345KBRV,Black,7,SVR6345BLKKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001242,SVR6345BLKKBRV-8,SVR6345BLKKBRV,SVR6345KBRV,Black,8,SVR6345BLKKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001259,SVR6345BLKKBRV-9,SVR6345BLKKBRV,SVR6345KBRV,Black,9,SVR6345BLKKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001266,SVR6345BLKKBRV-10,SVR6345BLKKBRV,SVR6345KBRV,Black,10,SVR6345BLKKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001273,SVR6345BLKKBRV-11,SVR6345BLKKBRV,SVR6345KBRV,Black,11,SVR6345BLKKBRV,EVA,Svaar,45,Clogs,1499,16
8909443001280,SVR6345NVYKBRV-6,SVR6345NVYKBRV,SVR6345KBRV,Navy,6,SVR6345NVYKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001297,SVR6345NVYKBRV-7,SVR6345NVYKBRV,SVR6345KBRV,Navy,7,SVR6345NVYKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001303,SVR6345NVYKBRV-8,SVR6345NVYKBRV,SVR6345KBRV,Navy,8,SVR6345NVYKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001310,SVR6345NVYKBRV-9,SVR6345NVYKBRV,SVR6345KBRV,Navy,9,SVR6345NVYKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001327,SVR6345NVYKBRV-10,SVR6345NVYKBRV,SVR6345KBRV,Navy,10,SVR6345NVYKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001334,SVR6345NVYKBRV-11,SVR6345NVYKBRV,SVR6345KBRV,Navy,11,SVR6345NVYKBRV,EVA,Svaar,45,Clogs,1499,16
8909443001341,SVR6345WHTKBRV-6,SVR6345WHTKBRV,SVR6345KBRV,Off White,6,SVR6345WHTKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001358,SVR6345WHTKBRV-7,SVR6345WHTKBRV,SVR6345KBRV,Off White,7,SVR6345WHTKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001365,SVR6345WHTKBRV-8,SVR6345WHTKBRV,SVR6345KBRV,Off White,8,SVR6345WHTKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001372,SVR6345WHTKBRV-9,SVR6345WHTKBRV,SVR6345KBRV,Off White,9,SVR6345WHTKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001389,SVR6345WHTKBRV-10,SVR6345WHTKBRV,SVR6345KBRV,Off White,10,SVR6345WHTKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001396,SVR6345WHTKBRV-11,SVR6345WHTKBRV,SVR6345KBRV,Off White,11,SVR6345WHTKBRV,EVA,Svaar,45,Clogs,1499,16
8909443001402,SVR6370BLKKBRV-6,SVR6370BLKKBRV,SVR6370KBRV,Black,6,SVR6370BLKKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001419,SVR6370BLKKBRV-7,SVR6370BLKKBRV,SVR6370KBRV,Black,7,SVR6370BLKKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001426,SVR6370BLKKBRV-8,SVR6370BLKKBRV,SVR6370KBRV,Black,8,SVR6370BLKKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001433,SVR6370BLKKBRV-9,SVR6370BLKKBRV,SVR6370KBRV,Black,9,SVR6370BLKKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001440,SVR6370BLKKBRV-10,SVR6370BLKKBRV,SVR6370KBRV,Black,10,SVR6370BLKKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001457,SVR6370GRYKBRV-6,SVR6370GRYKBRV,SVR6370KBRV,Grey,6,SVR6370GRYKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001464,SVR6370GRYKBRV-7,SVR6370GRYKBRV,SVR6370KBRV,Grey,7,SVR6370GRYKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001471,SVR6370GRYKBRV-8,SVR6370GRYKBRV,SVR6370KBRV,Grey,8,SVR6370GRYKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001488,SVR6370GRYKBRV-9,SVR6370GRYKBRV,SVR6370KBRV,Grey,9,SVR6370GRYKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001495,SVR6370GRYKBRV-10,SVR6370GRYKBRV,SVR6370KBRV,Grey,10,SVR6370GRYKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001501,SVR6370NVYKBRV-6,SVR6370NVYKBRV,SVR6370KBRV,Navy,6,SVR6370NVYKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001518,SVR6370NVYKBRV-7,SVR6370NVYKBRV,SVR6370KBRV,Navy,7,SVR6370NVYKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001525,SVR6370NVYKBRV-8,SVR6370NVYKBRV,SVR6370KBRV,Navy,8,SVR6370NVYKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001532,SVR6370NVYKBRV-9,SVR6370NVYKBRV,SVR6370KBRV,Navy,9,SVR6370NVYKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001549,SVR6370NVYKBRV-10,SVR6370NVYKBRV,SVR6370KBRV,Navy,10,SVR6370NVYKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001556,SVR6370OLVKBRV-6,SVR6370OLVKBRV,SVR6370KBRV,Olive,6,SVR6370OLVKBRV,EVA,Svaar,40,Clogs,1499,16
8909443009330,SVR6370OLVKBRV-7,SVR6370OLVKBRV,SVR6370KBRV,Olive,7,SVR6370OLVKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001563,SVR6370OLVKBRV-8,SVR6370OLVKBRV,SVR6370KBRV,Olive,8,SVR6370OLVKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001570,SVR6370OLVKBRV-9,SVR6370OLVKBRV,SVR6370KBRV,Olive,9,SVR6370OLVKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001587,SVR6370OLVKBRV-10,SVR6370OLVKBRV,SVR6370KBRV,Olive,10,SVR6370OLVKBRV,EVA,Svaar,44,Clogs,1499,16
8909443001594,SVR6370WHTKBRV-6,SVR6370WHTKBRV,SVR6370KBRV,Off White,6,SVR6370WHTKBRV,EVA,Svaar,40,Clogs,1499,16
8909443001600,SVR6370WHTKBRV-7,SVR6370WHTKBRV,SVR6370KBRV,Off White,7,SVR6370WHTKBRV,EVA,Svaar,41,Clogs,1499,16
8909443001617,SVR6370WHTKBRV-8,SVR6370WHTKBRV,SVR6370KBRV,Off White,8,SVR6370WHTKBRV,EVA,Svaar,42,Clogs,1499,16
8909443001624,SVR6370WHTKBRV-9,SVR6370WHTKBRV,SVR6370KBRV,Off White,9,SVR6370WHTKBRV,EVA,Svaar,43,Clogs,1499,16
8909443001631,SVR6370WHTKBRV-10,SVR6370WHTKBRV,SVR6370KBRV,Off White,10,SVR6370WHTKBRV,EVA,Svaar,44,Clogs,1499,16
8909443009347,SVR6371BLKKBRV-6,SVAAR 6371 EVA,SVR6371KBRV,Black,6,SVR6371BLKKBRV,EVA,Svaar,40,Clogs,999,16
8909443009354,SVR6371BLKKBRV-7,SVAAR 6371 EVA,SVR6371KBRV,Black,7,SVR6371BLKKBRV,EVA,Svaar,41,Clogs,999,16
8909443009361,SVR6371BLKKBRV-8,SVAAR 6371 EVA,SVR6371KBRV,Black,8,SVR6371BLKKBRV,EVA,Svaar,42,Clogs,999,16
8909443009378,SVR6371BLKKBRV-9,SVAAR 6371 EVA,SVR6371KBRV,Black,9,SVR6371BLKKBRV,EVA,Svaar,43,Clogs,999,16
8909443009385,SVR6371BLKKBRV-10,SVAAR 6371 EVA,SVR6371KBRV,Black,10,SVR6371BLKKBRV,EVA,Svaar,44,Clogs,999,16
8909443009392,SVR6371BLUKBRV-6,SVAAR 6371 EVA,SVR6371KBRV,Airforce Blue,6,SVR6371BLUKBRV,EVA,Svaar,40,Clogs,999,16
8909443009408,SVR6371BLUKBRV-7,SVAAR 6371 EVA,SVR6371KBRV,Airforce Blue,7,SVR6371BLUKBRV,EVA,Svaar,41,Clogs,999,16
8909443009415,SVR6371BLUKBRV-8,SVAAR 6371 EVA,SVR6371KBRV,Airforce Blue,8,SVR6371BLUKBRV,EVA,Svaar,42,Clogs,999,16
8909443009422,SVR6371BLUKBRV-9,SVAAR 6371 EVA,SVR6371KBRV,Airforce Blue,9,SVR6371BLUKBRV,EVA,Svaar,43,Clogs,999,16
8909443009439,SVR6371BLUKBRV-10,SVAAR 6371 EVA,SVR6371KBRV,Airforce Blue,10,SVR6371BLUKBRV,EVA,Svaar,44,Clogs,999,16
8909443009446,SVR6371BROWNKBRV-6,SVAAR 6371 EVA,SVR6371KBRV,Brown,6,SVR6371BROWNKBRV,EVA,Svaar,40,Clogs,999,16
8909443009453,SVR6371BROWNKBRV-7,SVAAR 6371 EVA,SVR6371KBRV,Brown,7,SVR6371BROWNKBRV,EVA,Svaar,41,Clogs,999,16
8909443009460,SVR6371BROWNKBRV-8,SVAAR 6371 EVA,SVR6371KBRV,Brown,8,SVR6371BROWNKBRV,EVA,Svaar,42,Clogs,999,16
8909443009477,SVR6371BROWNKBRV-9,SVAAR 6371 EVA,SVR6371KBRV,Brown,9,SVR6371BROWNKBRV,EVA,Svaar,43,Clogs,999,16
8909443009484,SVR6371BROWNKBRV-10,SVAAR 6371 EVA,SVR6371KBRV,Brown,10,SVR6371BROWNKBRV,EVA,Svaar,44,Clogs,999,16
8909443015317,SVR6371GRYKBRV-6,SVAAR 6371 EVA,SVR6371KBRV,Grey,6,SVR6371GRYKBRV,EVA,Svaar,40,Clogs,999,16
8909443015324,SVR6371GRYKBRV-7,SVAAR 6371 EVA,SVR6371KBRV,Grey,7,SVR6371GRYKBRV,EVA,Svaar,41,Clogs,999,16
8909443015331,SVR6371GRYKBRV-8,SVAAR 6371 EVA,SVR6371KBRV,Grey,8,SVR6371GRYKBRV,EVA,Svaar,42,Clogs,999,16
8909443015348,SVR6371GRYKBRV-9,SVAAR 6371 EVA,SVR6371KBRV,Grey,9,SVR6371GRYKBRV,EVA,Svaar,43,Clogs,999,16
8909443015355,SVR6371GRYKBRV-10,SVAAR 6371 EVA,SVR6371KBRV,Grey,10,SVR6371GRYKBRV,EVA,Svaar,44,Clogs,999,16
8909443009491,SVR6371NVYKBRV-6,SVAAR 6371 EVA,SVR6371KBRV,Navy Blue,6,SVR6371NVYKBRV,EVA,Svaar,40,Clogs,999,16
8909443009507,SVR6371NVYKBRV-7,SVAAR 6371 EVA,SVR6371KBRV,Navy Blue,7,SVR6371NVYKBRV,EVA,Svaar,41,Clogs,999,16
8909443009514,SVR6371NVYKBRV-8,SVAAR 6371 EVA,SVR6371KBRV,Navy Blue,8,SVR6371NVYKBRV,EVA,Svaar,42,Clogs,999,16
